AIR_FLOW,CEXREAL,NE,PIM,QFIN,THA,THW,soot
585.9742178,9.318810463,2589.704043,235.6352257,91.80268202,53.77953339,85.64389038,4.092995658
578.8738213,9.833504677,2594.987355,232.8354399,89.4415585,54.22930145,85.81632996,4.340157001
476.9722827,14.20447063,2576.279108,207.6331781,52.23472276,54.73694611,85.85145569,3.940799582
463.2349766,13.83122635,2569.556512,195.0208643,54.73206644,55.46250916,85.88781738,3.957648288
548.381191,12.18047047,2586.042662,215.340734,79.00591078,56.05144882,85.93443298,3.068110452
580.7296833,11.93510437,2589.611863,231.6194458,79.36277584,55.99339294,85.81472778,3.326087236
576.0078716,11.92364788,2592.833757,231.5902539,71.86225248,55.70996475,85.73500061,3.187003559
491.3908261,14.31745338,2578.46876,208.4602189,54.6492425,55.62647247,85.55815125,2.403451282
411.1187076,15.92472076,2559.274004,184.4047539,31.59856297,56.04944611,85.44610596,2.411430972
449.7925776,13.77433872,2560.639488,183.2190261,58.02521132,56.0776329,85.34051514,2.505009278
567.74743,12.32571507,2573.575034,219.9998235,75.39930262,56.10286682,85.27875447,3.055082685
535.0772986,13.2113533,2569.032069,217.1232373,67.4041207,55.65784454,85.22380066,3.74264847
534.5524421,13.26743317,2568.813224,215.5893763,67.56007467,55.47386169,85.21653748,2.695541023
534.8763786,13.22233677,2567.410226,215.4595337,67.2627373,55.22283936,85.18263245,2.29954192
532.8357715,13.15471649,2567.468271,214.8215578,67.50772854,55.15299988,85.20292664,2.429798012
531.908981,13.14373875,2569.026708,214.8012264,67.38487904,55.13743541,85.27264869,2.506563023
506.1354838,13.7859478,2552.596054,209.9364335,45.25139135,55.07508087,85.29962921,2.371871312
444.6492084,15.03356552,2546.679577,186.989502,48.47129044,55.31900024,85.37541199,2.211211554
455.5682963,14.53318882,2542.054542,190.0323762,50.09324057,55.59445572,85.3963623,2.267389063
457.8943003,14.61256886,2536.986733,190.8104123,50.51801771,55.86557388,85.43603516,3.119287273
460.7710635,14.3967123,2532.795348,191.7843042,52.10947443,55.94740265,85.40287315,2.854187056
465.9024294,14.27201653,2527.346395,193.5347715,59.02849814,55.96385193,85.37852478,2.80094165
524.4704681,12.90763283,2532.118518,208.0731924,67.8629912,55.68015289,85.30937195,2.765563762
551.4488199,12.6500473,2533.81774,219.2578664,73.07818202,54.87860489,85.21788025,2.615082677
543.7563179,12.75083542,2526.371591,219.2623098,61.35914057,54.16256332,85.16049194,2.304054723
477.1458274,14.21553326,2521.484398,199.7471493,57.27313721,54.11791992,85.06278992,1.925189529
475.0960521,13.95553207,2513.502994,197.5456071,57.58953699,54.38497162,85.02870178,2.004873056
478.6990799,14.05726337,2511.504277,197.7787452,57.95721079,54.55779266,85.04086304,2.232149203
478.3485273,13.83122635,2510.449629,198.2904653,58.31032401,54.70450974,84.99547577,2.283500618
479.505391,14.01191235,2502.066253,198.2453242,56.56343206,54.77718353,85.00032043,2.21980667
468.2991981,14.21553326,2497.790852,195.5581658,56.33484264,54.79225922,85.01202393,2.12863289
469.4179371,14.02295876,2492.29897,195.6205444,56.94269791,54.86128368,85.03316481,2.084867472
473.8246553,13.97761536,2488.923425,196.5054016,58.01297861,54.7998085,85.0368042,2.239961927
476.8431636,13.85329247,2485.659359,197.6696472,58.74379166,54.59004211,85.0267334,2.235293417
487.7798495,13.58294773,2484.524619,201.2059602,62.29680965,54.5426178,84.99766541,2.160047542
488.9333477,13.45897293,2483.356649,203.8237945,62.80391961,54.32613373,85.05340576,2.002100262
490.7498355,13.49256325,2481.336768,204.5335656,62.78198684,54.05884055,84.99659456,1.984175172
490.0144752,13.52616215,2482.760746,204.2583496,63.00361269,53.8170166,84.99757385,2.025307117
489.5078581,13.53774929,2479.838017,204.4089949,63.15629222,53.68344879,84.88817596,2.059432431
490.8304339,13.57135773,2481.348962,204.5611764,63.08551428,53.52933502,84.96807861,1.994137452
489.7783254,13.6844101,2480.283829,204.3502207,63.11333603,53.46249771,84.89407349,1.96820643
507.0072189,12.9751339,2480.942883,207.7763208,67.561312,53.37377548,84.93269348,2.025363638
520.0940965,13.06518459,2481.581448,211.4823032,68.03559548,53.1811142,84.93914795,1.953226439
517.630609,13.13218307,2484.647384,211.5384103,68.12259596,53.03277588,84.89571381,1.684230442
512.6914299,12.9751339,2484.464181,211.5965423,68.07316392,52.87954712,84.9267807,1.972858786
516.702975,13.00860786,2485.156478,211.0198212,67.96343561,52.90357971,84.93174744,2.177614816
514.4406096,12.93013096,2489.148485,211.4166516,68.06950961,53.08484268,84.94226074,2.206359559
514.8131587,12.89667511,2489.149975,211.3619469,68.09761819,53.21218005,84.96586563,2.07375102
514.1750232,12.86265087,2489.286168,211.516571,68.01567726,53.43544006,84.99697876,2.204915182
513.9819626,12.82921314,2490.077813,211.936107,67.9287451,53.49901581,85.026474,1.892087637
515.0254155,12.87418461,2493.943551,211.8425598,68.0552563,53.62140274,85.09093475,2.172555214
509.7327936,12.89667511,2493.982937,211.6305783,67.96979911,53.71479797,85.0874939,1.942781546
513.1474578,12.90763283,2495.295722,211.3704941,67.90247027,53.79172831,85.06558878,2.129388654
513.8348875,12.84074211,2494.660305,211.7804565,67.65371045,53.90039444,85.11869812,1.914853458
496.8005034,13.15471649,2492.347066,208.7987437,65.17547966,54.06072617,85.15219116,1.88513888
526.0312056,12.39236069,2499.889799,213.2404272,73.09539102,54.19380569,85.16458893,2.315801848
539.7905167,12.41477394,2503.664529,219.7955222,73.64005648,53.95941544,85.16577148,2.315507735
536.9551699,12.42626953,2505.428218,220.2959224,73.63296435,53.78839111,85.09983826,2.167318787
534.8044404,12.40385437,2505.870703,220.1436234,73.93039703,53.80124664,85.161026,1.818652666
514.0595526,12.82921314,2503.242508,215.0836163,68.24197029,53.89362335,85.15608978,1.935905772
516.7307289,12.61608315,2507.379317,214.2568643,69.71251005,54.24961853,85.13021851,2.125622227
522.8480892,12.61608315,2510.374857,215.8941956,69.71323058,54.42395782,85.20811462,2.261529144
525.6352455,12.51539326,2508.896284,217.1694544,70.28177222,54.49843216,85.1842041,2.456537726
527.1027312,12.51539326,2511.952605,217.0630275,70.16665374,54.4850123,85.16154074,2.260301528
526.2988456,12.44868755,2513.51001,217.1912168,70.09452326,54.58486557,85.16368103,2.272376024
524.8278958,12.50446415,2514.297685,217.1887065,69.92523062,54.6940918,85.22683716,2.324258806
489.7163624,13.85329247,2504.856461,209.1420444,51.42541616,54.77470016,85.23161316,2.135731001
421.221383,15.29556942,2491.799462,185.6413473,44.35363831,55.04813766,85.22626495,2.226679152
418.1266726,14.82875633,2482.485611,181.5985391,46.38371513,55.23380094,85.22875985,2.432651757
434.7131187,14.53318882,2481.587954,184.8282631,56.35035248,55.4380188,85.24529266,2.675450812
541.1279091,12.02391434,2495.328499,214.7796979,74.46540919,55.4256134,85.2376709,3.024647442
495.7810489,13.45897293,2488.173417,208.8669206,64.19954009,54.78103638,85.19109344,2.905665266
495.4323658,13.33510876,2486.99592,206.1548117,64.22428323,54.50371933,85.15136719,2.172213549
494.0279173,13.26743317,2489.003208,205.9028463,64.10959782,54.43789673,85.14849854,2.006002997
494.4649662,13.31254673,2488.303984,205.8645167,64.27513952,54.4012413,85.07487488,2.02715271
496.366342,13.24488354,2485.563673,206.0239487,64.25091616,54.24945068,85.05056763,2.026891173
493.6583023,13.2784214,2484.751798,205.9390588,64.12061514,54.17675018,84.99832153,2.049899538
495.7323481,13.40223694,2486.898108,205.9559902,64.24141933,54.03981018,85.01039886,2.113105067
494.8167349,13.32353783,2484.732511,205.7431659,64.23908049,53.95747375,84.98439026,2.224920164
494.3556978,13.36866951,2481.743552,205.8349915,64.12625563,53.83344942,85.03532371,1.952578083
496.0134044,13.28998947,2486.98416,206.0319047,64.30896417,53.69306946,85.04515076,1.860312839
495.5947847,13.40223694,2484.393236,206.0929753,64.31170755,53.65452576,85.0493927,2.218154373
495.1862593,13.41381359,2480.324727,205.8505096,64.25541017,53.69914627,85.07228088,1.998539131
495.08323,13.31254673,2484.779507,205.9902191,64.22835313,53.69437027,85.12124634,1.99062212
494.5762318,13.41381359,2482.550872,205.7988001,64.39731485,53.6564058,85.04930078,2.142846971
495.4311845,13.30097961,2480.115069,205.9111172,64.40312892,53.6558609,85.09783173,2.001402923
494.8099237,13.39124012,2480.752132,205.8254855,64.15970675,53.63107681,85.07470703,2.140521175
516.0661762,12.53782463,2489.142088,209.4776274,72.75000754,53.54672241,85.05492401,2.033313483
545.3864985,12.30331612,2494.039852,221.3833841,78.54644372,53.26824188,85.07675171,1.932524704
576.2806494,11.23463917,2504.521375,231.9127004,86.08260794,53.03044128,85.09738159,2.069005527
554.2692897,12.14662075,2508.655032,229.0402165,74.93731568,52.8782959,85.01678467,1.88345228
530.185192,12.47053623,2508.345397,218.5611604,71.64406379,52.97469711,85.06002045,1.96070535
530.2114482,12.34754372,2513.198458,218.0239253,76.48809661,53.3360672,85.07405853,1.898585978
528.6065771,12.49296284,2513.699723,218.0209045,72.6524919,53.67406464,85.13332367,2.186734093
548.1654975,11.66787243,2518.230511,224.3951275,78.4559567,53.91242981,85.17501068,2.301720888
529.351513,12.41477394,2520.408848,220.6164979,70.78920905,53.98710019,85.24247822,2.133901011
532.5527051,12.36995029,2521.368706,219.0034835,72.64336884,54.29867554,85.28009033,2.10838248
524.4594314,12.54933167,2522.497236,217.5642829,64.21061209,54.40843201,85.29793549,1.905896758
453.6933012,14.15907001,2514.466752,194.4521854,63.58671626,54.75126648,85.34481812,2.055574861
551.1325391,11.90131378,2523.962871,218.4285924,77.31355458,55.09073257,85.35801697,2.179746072
599.8326964,10.37220764,2537.697354,234.0767517,95.41978086,54.82881361,85.36605552,2.496828169
602.0529622,9.987609863,2544.348105,238.6479416,87.97480608,54.4837532,85.37747955,2.334405465
587.9250325,10.39429855,2556.9915,233.5663576,92.94941955,54.06070328,85.37852478,2.424846192
599.0931016,9.680134773,2564.012359,239.2985479,84.24075881,53.99934769,85.35360718,2.696552812
598.8178117,9.724098206,2578.632388,236.1629096,95.81482496,54.08717346,85.31346893,2.573535886
594.7157949,9.778790474,2586.174432,238.9446203,87.60534548,54.27498245,85.38374329,2.805861776
572.8847873,10.84707642,2589.242702,231.650752,84.2291399,54.52823639,85.38772583,3.337851396
581.3266232,10.46059036,2603.603068,234.9265625,86.09675114,55.05692673,85.44638824,3.316831112
583.48343,10.80275345,2607.278337,234.452486,84.99800448,55.46297073,85.62683105,2.793521396
577.6295225,10.88004208,2611.25864,233.1006152,83.80024225,55.78051758,85.70214844,3.418490454
571.4680847,11.11273384,2597.34084,230.3212925,41.12016136,56.13720703,85.7822113,3.183000633
366.0485223,17.33068657,2573.759094,170.3306067,30.59012954,56.17720795,85.82010651,3.148140526
359.1140066,16.71837807,2560.960178,162.4183675,31.23057805,55.77437592,85.87239838,3.647627774
405.3642313,15.39827538,2554.663906,171.043777,41.72883632,55.69016647,85.84486389,3.985274875
422.2902379,15.56981468,2544.827544,178.5363187,42.52380989,55.98967743,85.84210205,3.835181682
429.8093127,15.41001797,2536.986549,181.308607,44.32699921,56.20812988,85.76855469,3.859492143
412.2206901,15.41001797,2521.074067,179.6850605,32.67316934,56.22737458,85.59487435,3.201736674
371.0088535,16.90280342,2507.556618,164.8566027,32.83708523,56.03887939,85.39111328,3.236933491
367.9653715,16.75275421,2495.825141,162.5953001,33.23003815,55.68959427,85.25601196,3.324877142
389.8252832,16.08569145,2488.02454,167.2466502,38.04085884,55.34280777,85.11353302,2.9341498
393.0288022,16.09690094,2475.758994,169.9160715,38.65428832,55.20570374,84.93817139,3.003628124
392.947259,16.07389069,2466.98127,170.174276,41.88614957,55.08188823,84.84361119,2.954160692
432.6039996,14.86267567,2465.318983,181.0067183,47.34620357,55.01343536,84.74801636,2.695220263
433.446106,15.0218544,2457.110131,183.6814947,47.59179015,54.69468689,84.64496613,2.898419074
432.3889295,14.89660454,2454.901188,183.8661607,47.64855323,54.36765289,84.71492767,2.824540174
431.1330088,14.85097885,2446.496475,183.8602469,48.04149179,54.14394379,84.70091248,2.48024012
430.0942807,14.76035976,2441.17405,183.6365237,47.96711029,53.83621979,84.68734741,2.477755321
427.7649832,14.78315449,2431.711403,183.4675069,49.197212,53.64128113,84.72731018,2.34616309
436.2739561,14.47601604,2430.927935,186.1939059,50.86405341,53.49016571,84.76539612,2.302272198
434.2273525,14.47601604,2423.136127,186.6574831,51.06329125,53.36688232,84.78176117,2.308266907
435.7846577,14.31745338,2420.638996,186.9837786,51.06274278,53.34992599,84.78875732,2.399348126
434.5776397,14.28366566,2410.550995,187.3435096,51.31931997,53.24946213,84.75466919,2.423595297
432.7983674,14.29473305,2410.830692,187.0050354,51.63390384,53.19222108,84.82644818,2.291508402
433.9847699,14.19282818,2404.913279,187.2043401,52.15373539,53.11539841,84.75909424,2.367868404
475.0352036,13.23332024,2403.299919,197.287227,63.02398555,52.96884155,84.73983765,2.384682929
481.7374422,13.31254673,2409.432593,201.1545621,63.16997652,52.48938751,84.70222473,2.348023327
477.6858231,13.42481232,2404.279541,201.2506624,62.83747581,52.16560364,84.69052124,2.19803654
477.8371808,13.36866951,2402.104409,201.0721796,63.21575945,52.0326361,84.61573091,2.049472179
475.8109368,13.19979286,2407.307993,201.0541321,63.21721575,52.03846741,84.59117126,1.940812924
476.5779201,13.17725372,2401.293919,200.8452235,63.02876986,52.01652527,84.56496429,2.015112053
475.426541,13.19979286,2401.622001,200.9868152,63.25089682,52.17424011,84.55183411,2.129374835
472.9294602,13.16627407,2404.086515,200.7782239,63.04218281,52.28603363,84.59127808,2.076906182
474.2236553,13.13218307,2399.281525,200.9981799,63.16301439,52.44950867,84.61643982,2.010511098
471.9598803,13.12120724,2402.15449,200.7473541,63.14112068,52.54915619,84.60897064,2.125302178
473.6760157,13.14373875,2405.822021,200.6724738,63.13236454,52.7219429,84.65167236,2.137208816
470.578616,13.0536375,2400.74365,200.7549098,63.12042582,52.85302734,84.69458008,2.100083992
472.1393181,13.14373875,2402.775844,200.7783524,63.18825546,52.86273575,84.66333008,2.117938018
471.4239974,13.13218307,2406.374021,200.5801109,63.07915983,52.94724274,84.72805786,2.123430782
491.1136167,12.01302433,2417.156134,207.9157749,86.63037019,52.97784116,84.73675449,2.266343503
566.2293307,10.58192635,2435.584704,233.6169107,88.84677305,52.68592072,84.77963257,2.205951799
559.9259638,10.736866,2436.79235,234.1598507,88.42516008,52.21959686,84.79157257,2.816018509
556.1964238,10.62617683,2456.990545,234.1142452,88.25737698,52.06285858,84.84957886,2.375110258
556.6629314,10.48269558,2461.419004,234.1187439,87.66470049,52.16671753,84.82759094,2.504501214
521.6964198,11.63414764,2468.710853,224.9277255,77.72579231,52.48915312,84.95863984,2.179080765
520.17707,11.50103951,2469.725651,221.7821878,77.56840127,53.07376099,84.98883057,2.450017029
526.3934514,11.59014511,2476.433616,222.3419329,77.34449343,53.60557556,85.04891205,2.281810161
474.2263222,13.18881035,2469.9688,205.2652743,62.39143643,54.03152466,85.17060852,2.494905957
470.9244472,13.12120724,2466.982833,199.7963562,62.58354539,54.57709503,85.22212219,2.649683987
471.3527333,13.35709572,2463.450222,198.9283869,56.37480203,54.92914581,85.26655579,2.476940542
454.5917697,13.85329247,2460.146928,193.0336607,55.87547663,55.22821045,85.37252808,2.612270873
454.2829709,13.8422575,2453.076274,192.7597474,56.75942221,55.47094727,85.31069946,2.324606798
474.5035881,13.45897293,2458.373671,198.3643443,61.1667017,55.42818451,85.30795288,2.310509929
482.0999712,13.63917923,2452.903713,199.9912264,61.54527692,55.21437836,85.21630096,2.374944347
516.4044183,12.52689648,2465.826182,210.2252066,70.32177557,55.03549194,85.11183167,2.320981451
520.8241757,12.68344212,2464.350352,215.0142613,70.49736217,54.50090587,85.02647856,2.107967846
518.037733,12.69496059,2462.117055,214.8664944,70.19845908,54.00467682,84.90623474,2.04134148
519.6305144,12.63853264,2470.226067,214.9849815,70.48444552,53.53528214,84.85771179,1.802118842
515.2637857,12.52689648,2466.333728,215.0345786,70.3228887,53.52908325,84.89109802,1.814344344
516.0560012,12.48203468,2471.442265,215.2363327,70.4542311,53.4299736,84.85316467,1.895505196
520.2469467,12.44868755,2476.110569,215.5861238,70.71708014,53.53324831,84.88381686,1.878308922
524.154447,12.25852776,2475.986639,217.5283407,73.56655176,53.53206635,84.94296265,2.094901356
514.7929066,12.89667511,2474.940288,215.7286183,64.65292378,53.64745331,84.97663116,2.004722753
487.723026,12.96417141,2474.739151,206.1454468,65.75831117,54.02502441,85.07410431,1.844789424
495.5116697,13.0311203,2472.766525,207.5667781,66.28449811,54.24232483,85.13067627,1.792025453
497.4827731,12.96417141,2473.257325,207.8533242,66.31306807,54.44138336,85.18824768,1.997472306
499.094837,13.00860786,2473.766548,208.2605589,66.50982924,54.46295166,85.25447845,2.057080265
498.9389483,12.9751339,2470.762695,208.1479797,66.57935793,54.34034348,85.2317276,1.993571849
494.7352303,12.98609829,2475.173378,208.0374618,66.50744784,54.24972534,85.25375366,1.955512187
499.368781,13.13218307,2472.948001,207.9661165,66.65561599,54.20436859,85.2218399,2.019159016
500.5864816,12.98609829,2471.441689,207.9927368,66.41377813,54.09672165,85.20355225,2.064776234
499.5512911,13.14373875,2480.227584,207.9470629,66.39502067,54.12842653,85.13188702,1.89689734
500.8036498,13.18881035,2476.207365,208.0782241,66.55808708,54.11052704,85.10359955,1.75434069
505.7811239,12.96417141,2472.677386,209.2043183,67.39015861,54.02572632,85.04901886,1.923352595
521.5893724,12.59363747,2483.123336,213.3444108,70.83438405,53.90887451,85.06206512,2.057252179
526.9614436,12.60514832,2486.948435,216.655725,71.7844215,53.67808151,85.00398254,1.799384146
528.0985227,12.54933167,2483.32242,217.3382725,71.65883221,53.52727865,85.02223676,2.067081613
526.1254339,12.51539326,2489.795354,217.0120337,71.58448626,53.52393341,85.00610352,1.808522482
525.6103846,12.48203468,2497.932898,217.2682323,72.14857067,53.67474365,85.0008316,2.016964074
527.3012216,12.41477394,2495.973687,217.5863555,72.18158827,53.82932281,85.13909149,2.044300671
527.4409195,12.45961189,2496.749222,217.4763056,71.92565605,53.921875,85.14260101,1.949677249
525.1876774,12.47053623,2503.794088,217.6238324,71.54377212,54.09095443,85.1965325,1.840821244
527.7167897,12.40385437,2508.085868,217.7656412,71.19997863,54.25751114,85.23078918,1.974741826
524.4905493,12.44868755,2507.240552,217.6483459,71.30122624,54.43346405,85.28068542,2.222362556
526.3632179,12.44868755,2507.890748,217.8798195,71.17109111,54.47706604,85.33010864,1.852100915
524.7922042,12.49296284,2512.82504,217.4927635,70.69618682,54.52563858,85.33091736,2.081951718
528.3972512,12.51539326,2516.595356,217.8190918,70.42352479,54.66097641,85.29554749,2.166024943
525.9067891,12.45961189,2523.889503,217.5418704,70.27226605,54.80624771,85.35168457,2.06806111
527.3024253,12.49296284,2522.630184,217.3648828,70.46286077,54.94133759,85.31391907,2.141976778
528.4231595,12.48203468,2524.944207,217.1059071,70.39423356,55.06494141,85.35421753,2.143781716
525.5150325,12.48203468,2521.875589,217.0609059,70.37374818,55.09145355,85.3026886,2.126577498
526.7586792,12.57176971,2524.777149,216.9625925,70.07709327,55.16377258,85.27772522,2.248881403
526.6320798,12.51539326,2520.831404,216.7973281,65.83686435,55.26231309,85.32219056,2.278027835
469.4734301,13.95553207,2517.821493,199.7716743,56.62507782,55.43455887,85.26878357,2.310824214
467.2757037,13.83122635,2509.080999,195.7013964,51.21956158,55.79814911,85.35890198,2.240377366
472.2007645,13.2784214,2511.310247,195.9521929,64.58024173,55.94809341,85.27339172,2.290368882
539.3763776,12.68344212,2512.189228,215.4150177,70.96944042,55.95687866,85.30089569,2.540043882
533.5198456,12.72836781,2511.868547,217.2742545,70.75421103,55.39488119,85.32018823,2.16977526
530.5299016,12.77330685,2516.271314,217.364585,70.56330603,54.95570755,85.27319336,2.131301918
535.957794,12.62759399,2521.707521,218.4025734,71.77001535,54.77935791,85.27718353,1.947887718
537.1504223,12.59363747,2523.343127,219.159829,72.39284451,54.66723633,85.26577759,1.821889169
535.8646693,12.60514832,2522.567457,219.3869629,68.93819263,54.64253235,85.26828003,1.925412517
500.9008482,13.14373875,2513.113927,209.6903173,66.05942803,54.71951294,85.22421265,1.875984276
498.741836,13.17725372,2511.806078,207.9236569,64.51732089,54.95678711,85.24250793,2.010338633
491.9095832,13.36866951,2510.778655,205.7060107,63.20206114,55.22244644,85.27156067,2.200045134
493.351301,13.49256325,2511.82105,205.0015503,63.12414638,55.349617,85.27355957,2.398581364
492.5862714,13.43639374,2509.317958,205.0329128,63.33984345,55.36693954,85.32504272,2.219189886
496.843355,13.35709572,2504.00594,205.4864173,63.58936513,55.28199005,85.31295776,1.917082384
496.6816964,13.44739342,2504.343446,205.5245209,63.50841102,55.16860723,85.29765761,2.081891381
495.7485935,13.41381359,2508.537099,205.3951223,63.2771692,55.08267212,85.25311279,2.010128196
497.08865,13.35709572,2507.150713,205.6241358,63.48530681,54.88875198,85.28132629,2.20734377
497.7743721,13.45897293,2504.593514,205.2370409,63.78360746,54.74393463,85.26038361,1.846450416
497.3368205,13.51515484,2498.858333,205.1145255,63.90378942,54.73638916,85.20420074,1.97629613
496.5931999,13.56034756,2498.481994,205.2421551,63.6318006,54.71377804,85.19312683,1.982334853
497.9768943,13.46997643,2501.426432,205.0413587,63.29094333,54.62663269,85.20509338,1.970568667
495.9396148,13.36866951,2500.479404,205.0868359,63.74976644,54.48714066,85.16537476,2.003859503
495.6625247,13.52616215,2496.607526,205.187283,63.94367603,54.41807175,85.15345001,1.972113538
498.267044,13.46997643,2495.722225,205.2435348,63.86264911,54.27085876,85.17488098,2.004664544
499.3941029,13.43639374,2500.728918,205.4973852,65.5165835,54.09294891,85.12245178,1.924009572
508.1126958,13.39124012,2500.358061,207.8568898,65.92428366,54.01056671,85.12019348,1.976582291
506.8036368,13.26743317,2494.298852,208.1233764,65.89028064,53.81745148,85.08465576,1.585805249
505.9053554,13.35709572,2497.372457,207.9423896,65.9054383,53.63127899,85.09966278,1.809564703
508.141843,13.28998947,2501.235198,208.0500424,65.91679715,53.63755035,85.17241669,1.866300807
508.4846601,13.25587082,2501.893233,207.9990714,65.94800393,53.60286331,85.17565918,1.994944696
529.6350735,12.45961189,2502.736153,212.0973395,75.81228034,53.60792776,85.12282907,1.96937983
537.2528251,12.61608315,2502.874206,218.7862699,72.60403883,53.52960205,85.1151886,2.114852604
535.5461415,12.67250156,2506.208017,217.9277649,71.83897786,53.44592285,85.12207031,1.935684174
500.8513517,13.63917923,2506.247378,211.0668134,62.20262235,53.55896759,85.15439606,1.665475623
486.263873,13.33510876,2503.475998,203.3230225,62.73404742,53.9871521,85.14208984,1.763403313
487.4557815,13.58294773,2497.123277,203.2115173,62.08720925,54.38748586,85.16939388,1.680189094
450.7743327,14.73756599,2486.709041,191.4390819,50.98202996,54.61134338,85.16932678,2.295152317
444.7799639,14.5559473,2483.462152,188.4852242,51.13378582,54.96901321,85.20924377,2.254076919
444.3801728,14.28366566,2473.558131,188.3555603,51.23292273,55.15610886,85.26080322,2.366196126
444.3873346,14.43111134,2468.097889,188.2116835,51.25305113,55.2296524,85.20109558,2.266961692
441.8615158,14.41944981,2466.862144,188.3890418,51.37333612,55.2154541,85.14586639,2.291709224
441.201002,14.35124874,2456.352434,188.1126138,51.47540462,55.1743927,85.13903809,2.371423258
440.986474,14.31745338,2456.348772,188.0846238,51.49384465,55.07201385,85.12037659,2.466251756
442.0598502,14.22659492,2444.524002,188.272762,51.89994802,54.95452118,85.00263977,2.31718325
440.158538,14.24930382,2445.265693,188.4909931,52.20499347,54.79890442,84.93164063,2.287085577
440.9813828,14.20447063,2434.696278,188.9346866,52.46616518,54.72880936,84.8915863,2.383451988
441.7106498,14.20447063,2433.583496,188.9585003,52.62315257,54.6637429,84.85578326,2.370615602
439.8407824,14.12473869,2426.755105,188.7647424,52.89323966,54.60896683,84.881073,2.489637468
440.4940765,14.19282818,2427.166399,188.6832724,53.15277571,54.41982269,84.81765747,2.324107188
440.4206348,14.20447063,2417.415334,188.973526,53.29695769,54.21659088,84.7570343,2.178183826
443.4833742,14.02295876,2417.575606,189.500307,53.50601389,54.11219788,84.8119812,2.254208239
440.4759161,14.11368561,2412.986717,189.3834235,53.6939262,53.9820562,84.7053546,2.183813483
443.9057786,13.98923969,2410.895079,189.4865781,54.07039367,53.9394455,84.75254822,2.231085789
439.5988115,14.04563332,2411.488233,189.3956299,53.89900097,53.7553978,84.72311401,2.21790538
440.3826599,14.00028419,2404.378033,189.4133278,54.02228326,53.55407333,84.7773819,2.473750093
478.3760582,12.93013096,2410.340707,198.275803,64.22662912,53.43869019,84.75131989,2.361882724
481.680203,13.14373875,2413.341951,202.7954111,64.37242573,52.9459343,84.7722702,2.235800043
482.6587462,13.17725372,2410.063685,203.3152538,64.61722067,52.76457977,84.73059082,2.317992909
488.3691038,12.73931313,2424.174907,207.0592866,78.44474278,52.66795731,84.70910645,2.020965531
527.6315211,12.00156212,2423.057707,219.9286417,76.05448562,52.39974976,84.74017334,1.973909678
522.8888463,11.93510437,2432.986498,219.7138026,76.21311776,52.05532074,84.68952942,2.381818033
523.9669749,12.00156212,2437.247527,219.5925844,75.91922848,51.87905884,84.77480316,1.998202122
522.343354,11.93510437,2445.258924,219.6505181,75.85064228,51.89064353,84.79414722,1.98803061
522.8811735,11.90131378,2445.494871,219.7841937,75.61822818,52.16316223,84.81582642,2.053582572
522.558381,11.90131378,2456.835069,219.8372157,75.72066605,52.45415497,84.86074829,1.847004369
526.6328856,11.84577942,2459.649714,220.6865237,79.19237042,52.82203674,84.91146088,2.109611819
546.3883185,11.20158958,2476.029467,227.6445231,84.61817578,53.10179138,85.05078125,2.059083587
559.648936,10.96874905,2480.747369,232.8851984,85.41768795,53.28510159,85.06324414,2.181330045
362.8909635,18.45825386,2446.376381,175.8021205,31.98782039,53.39683533,85.13319397,2.272092981
345.6640814,16.6259594,2433.916771,161.196394,32.67914186,53.14346313,85.20235443,2.454592438
348.1269951,16.33842659,2424.047668,159.0337153,33.41305145,53.17906952,85.24156952,2.502278202
356.8370065,16.09690094,2411.595807,160.7697171,35.78677798,53.3290863,85.29730988,2.729332816
366.6192562,15.93650627,2403.660422,163.4843246,36.56094082,53.58774938,85.19759585,2.790796104
365.6173411,16.08569145,2391.301155,164.0677336,36.9746972,53.64157867,85.20280457,2.903462378
367.8048377,15.8334074,2380.522815,164.4824314,37.42853702,53.6480484,85.03170013,2.904596531
366.1207298,15.85637665,2371.219412,164.714773,37.64012253,53.62507629,84.9657135,2.811935268
387.6597662,14.98789597,2367.992047,169.4223478,48.78433846,53.45125961,84.7822113,2.925542194
413.3389841,14.32910728,2364.754482,179.8349113,49.32224754,53.23513794,84.52438354,3.046599607
416.6159422,14.53318882,2358.036676,181.492832,49.64882059,52.98934174,84.45050049,2.837398006
419.3171574,14.49876404,2355.822896,181.4853729,57.32763205,52.67368317,84.292099,2.446567977
473.355999,12.61608315,2363.492315,199.8462313,66.10906264,52.28015137,84.29424286,2.195145539
641.5313435,10.031106,2395.604021,233.4186995,99.69580358,51.51525879,84.2514801,2.323092278
568.7879089,10.22955513,2405.461314,235.1252238,94.35425144,50.10050964,84.25242615,2.302653008
571.7799613,10.02037144,2416.402705,235.125822,94.07324382,49.74847491,84.2430077,2.638958021
562.4826301,10.30652428,2431.29896,234.4053643,90.09792039,49.72750092,84.32157898,2.313846226
534.2813132,10.85844231,2434.287985,227.9897581,83.75713546,50.0931015,84.45265961,2.078064977
539.4991479,10.82491398,2444.968798,228.4371338,83.54853859,50.74473953,84.62693787,2.271872392
538.7585891,10.88004208,2451.979408,228.9093126,83.95401957,51.43038177,84.83222961,2.20049157
551.0472957,10.37220764,2456.679987,233.8420962,72.73488961,52.14082473,85.01513416,2.613084385
